,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate
205,266,83.64779874213836,318,11,287,10,10,0.03459119496855346,0.6638945021104251,0.6117298222756333,0.4860354834303127,0.3627359369613036,1.0703738824268865,4.056603773584905,10.0,0.3806352610000465,0.7097126014486692,0.39887512236227257,0.8387096774193549,0.28165926297340116,-0.012126329119123553,5,16,3,7,0,0.16129032258064516
206,265,83.33333333333333,318,14,285,11,8,0.0440251572327044,0.6632078092293484,0.6104895567463648,0.486320247242048,0.36605958392616256,1.076734832627705,4.056603773584905,10.0,0.3819864133216242,0.6647259875730195,0.3949024634414762,0.7272727272727273,0.3222411457977451,0.003376251854094478,8,14,4,7,0,0.15151515151515152
207,265,83.33333333333333,318,11,287,14,6,0.03459119496855346,0.6663553160146374,0.6156378986269921,0.4867797159812579,0.36289841001780826,1.0755966594398838,4.056603773584905,10.0,0.3817988009728974,0.6384424949300149,0.3957543066208674,0.8387096774193549,0.34953858691868817,0.00044755251142776286,5,12,5,9,0,0.06451612903225806
208,269,84.59119496855345,318,12,279,20,7,0.03773584905660377,0.6666934908501584,0.6176228438665419,0.4874005477554768,0.36232898730887325,1.0783418624629968,4.056603773584905,10.0,0.38079180685227754,0.5901507576488209,0.3966040912120186,0.717948717948718,0.39665640922591056,-0.0033493494090197787,4,15,8,12,0,0.0
209,263,82.70440251572327,318,17,269,14,18,0.05345911949685535,0.6650277733054424,0.6185779153538205,0.48794120736542984,0.3598319490698974,1.0700936606517417,4.056603773584905,10.0,0.38078204298926965,0.6795115240657135,0.40031431979130766,0.8367346938775511,0.31401841139502185,0.008910310900761068,16,19,5,9,0,0.1836734693877551
210,264,83.01886792452831,318,17,280,9,12,0.05345911949685535,0.6635258196715464,0.61546529936358,0.48853678658198546,0.36610775618556035,1.0812562096634106,4.056603773584905,10.0,0.3807207384693745,0.709298108509274,0.40816802759277243,0.8947368421052632,0.2869213079911179,-0.01571429669791342,18,11,3,6,0,0.21052631578947367
211,261,82.0754716981132,318,16,280,12,10,0.050314465408805034,0.6615301900026617,0.6121946653630217,0.4887877540477086,0.36907507713445104,1.0792873630071922,4.056603773584905,10.0,0.37892662561734936,0.6607151066101578,0.40035576618284613,0.8421052631578947,0.33058564684683195,-0.000209020267762597,13,13,2,10,0,0.13157894736842105
212,261,82.0754716981132,318,12,281,15,10,0.03773584905660377,0.6599047224623741,0.6140221749068594,0.4887803450636261,0.3655599654552569,1.0532269133387666,4.056603773584905,10.0,0.3792773697707368,0.6551669904655082,0.3966037324536898,0.7297297297297297,0.32566020868693074,0.0012340919057695359,9,13,7,8,0,0.16216216216216217
213,258,81.13207547169812,318,13,280,14,11,0.040880503144654086,0.6578077631983625,0.613040359058237,0.4888894407760878,0.36872676891088635,1.0521739131537748,4.056603773584905,10.0,0.37787906971754537,0.6534767053338586,0.38985029909371516,0.7105263157894737,0.3372211990720405,0.006766800891779241,15,9,6,8,0,0.15789473684210525
214,256,80.50314465408805,318,19,272,12,15,0.059748427672955975,0.6614569565789878,0.6165896157275402,0.48932881162140873,0.37562570102089937,1.0598648396261716,4.056603773584905,10.0,0.37695203031794366,0.6469955095661722,0.4017390385881096,0.8043478260869565,0.3423009211108568,-0.003438722061055843,9,25,4,8,0,0.08695652173913043
215,256,80.50314465408805,318,11,274,20,13,0.03459119496855346,0.6618099918766149,0.6163556533235622,0.4897827723008645,0.37608564608453454,1.0804191321582566,4.056603773584905,10.0,0.37768177941157033,0.6615316725036935,0.4023607284367131,0.8636363636363636,0.3330368126782673,0.007624487997917412,11,13,10,10,0,0.09090909090909091
216,255,80.18867924528301,318,17,281,14,6,0.05345911949685535,0.666585174488276,0.6198957948512551,0.49044558828336415,0.37901994352005264,1.091588929792309,4.056603773584905,10.0,0.3803129937779719,0.6394302738855633,0.3992316068203678,0.7567567567567568,0.3420370499492066,-0.0048021477660993486,9,14,5,9,0,0.08108108108108109
217,255,80.18867924528301,318,17,284,13,4,0.05345911949685535,0.665120623867907,0.6150599501418165,0.4908749436055082,0.3820350423575611,1.1145900468536463,4.056603773584905,10.0,0.38013507562978543,0.6159302489735679,0.3940135657246116,0.7058823529411765,0.3610005166012725,-0.0028754095719385996,7,14,4,9,0,0.058823529411764705
218,258,81.13207547169812,318,13,293,11,1,0.040880503144654086,0.6675686904256332,0.6183409751562414,0.49115919460517454,0.3737482814051669,1.0994518332528276,4.056603773584905,10.0,0.3817605541861513,0.5469238780983686,0.3792812572110178,0.52,0.42679942644998936,0.0020445400539325,2,12,4,7,0,0.0
219,258,81.13207547169812,318,20,281,15,2,0.06289308176100629,0.6709608693674743,0.623546893022731,0.4917786048707454,0.3799001124784207,1.109844100968744,4.056603773584905,10.0,0.3818867142381066,0.5799748886005667,0.38441974003226215,0.6756756756756757,0.3961572051429896,-0.00021428546913125848,8,14,6,9,0,0.08108108108108109
220,257,80.81761006289308,318,19,286,8,5,0.059748427672955975,0.672410531600869,0.6232406209792986,0.4925717591394229,0.3816966917751475,1.12106411367034,4.056603773584905,10.0,0.3832298171724655,0.6243313169318805,0.3907551585323298,0.65625,0.3581535273766515,-0.008102554588756132,8,16,4,4,0,0.0625
221,259,81.44654088050315,318,18,283,13,4,0.05660377358490566,0.6751193899911316,0.6225984446158909,0.4933309766042424,0.3799240885473504,1.096770893178248,4.056603773584905,10.0,0.3873219792165017,0.6103876670751331,0.3953250928245331,0.6571428571428571,0.37418292854562824,0.004273181292351418,7,15,4,9,0,0.05714285714285714
222,259,81.44654088050315,318,12,294,12,0,0.03773584905660377,0.6774210922645946,0.6238045179868539,0.49394417944589036,0.3799439034068611,1.092282960662806,4.056603773584905,10.0,0.3888462014961964,0.5641725790771589,0.389970018484866,0.625,0.41705622921874347,-0.001835153799191439,5,7,7,5,0,0.041666666666666664
223,258,81.13207547169812,318,12,290,14,2,0.03773584905660377,0.6804014392111143,0.6272962592179727,0.49466558196654226,0.37855279473413533,1.1041993424989924,4.056603773584905,10.0,0.39042064986624725,0.5469677771195766,0.3856242649988589,0.5714285714285714,0.43131941777906757,-0.000356686865879609,6,8,2,12,0,0.0
224,257,80.81761006289308,318,15,295,7,1,0.04716981132075472,0.6850406036313411,0.6332077146720382,0.4956971357823492,0.3822783949826301,1.0949491324883258,4.056603773584905,10.0,0.39269943623544723,0.618291226744261,0.39111697046844535,0.7391304347826086,0.36639108553815386,0.002540897847257164,9,7,2,5,0,0.0
225,262,82.38993710691824,318,12,290,11,5,0.03773584905660377,0.6888619398372648,0.6347940588274466,0.49703855447938977,0.37766341976152484,1.0935924555074512,4.056603773584905,10.0,0.39581526818515145,0.6081892383819886,0.393782558670324,0.7142857142857143,0.37373583198238997,0.006742687695378373,9,8,5,6,0,0.10714285714285714
226,268,84.27672955974843,318,12,293,9,4,0.03773584905660377,0.6894863778277567,0.636197732609284,0.498126324321488,0.37529459189250125,1.0799520910528155,4.056603773584905,10.0,0.39647909329705544,0.6355548846866432,0.39497575911616567,0.72,0.3443527797944415,0.0015963761031597135,7,9,2,7,0,0.08
227,264,83.01886792452831,318,18,275,18,7,0.05660377358490566,0.6920088756032604,0.6386956538796834,0.49940666065701356,0.3801520784085082,1.0904192346904398,4.056603773584905,10.0,0.39600543926639564,0.6195872088973307,0.3953268646122336,0.7209302325581395,0.3618630998121412,0.004556532471979698,6,19,9,9,0,0.09302325581395349
228,260,81.76100628930817,318,17,282,15,4,0.05345911949685535,0.692956108781972,0.6391003253909976,0.5006182904307789,0.3801641546560901,1.1002797046751454,4.056603773584905,10.0,0.39800760033283944,0.5847645942717447,0.3932194604321971,0.6944444444444444,0.3930330562091095,0.0030019533414003094,8,13,8,7,0,0.027777777777777776
229,265,83.33333333333333,318,11,291,11,5,0.03459119496855346,0.6955172406213792,0.6413418580853784,0.5018553018896981,0.38205437810098164,1.1016385177741421,4.056603773584905,10.0,0.3985461501534784,0.5944993699836897,0.39162723900903484,0.7777777777777778,0.39592110880432674,0.0020389659615801963,4,12,2,9,0,0.07407407407407407
230,262,82.38993710691824,318,14,291,9,4,0.0440251572327044,0.6999702896598006,0.6430655744400607,0.5032975450739312,0.37568994601385297,1.082424446974881,4.056603773584905,10.0,0.40221428991834896,0.5998919803653926,0.3953797015188155,0.7037037037037037,0.3550820695675641,0.002933952409903498,10,8,2,7,0,0.037037037037037035
231,256,80.50314465408805,318,17,286,12,3,0.05345911949685535,0.6960477287428853,0.6403726712788484,0.5041688740819337,0.3835955469877771,1.0954744103250469,4.056603773584905,10.0,0.39820343547379355,0.6042927178565352,0.39563880302538923,0.625,0.3748328013562545,0.0008400939399791762,10,10,5,7,0,0.09375
232,256,80.50314465408805,318,17,285,7,9,0.05345911949685535,0.6935297312037443,0.6384051606923095,0.5048044836847471,0.38520150900429906,1.1015616068075695,4.056603773584905,10.0,0.3980065749064903,0.6785457626248453,0.40180443442863867,0.8787878787878788,0.3185818221503585,0.01825866978902845,10,16,1,6,0,0.18181818181818182
233,257,80.81761006289308,318,15,279,15,9,0.04716981132075472,0.6945542559281824,0.6383209487906362,0.5054775975447731,0.39430680193876444,1.1112985688293422,4.056603773584905,10.0,0.39694564743089744,0.6605014360043838,0.40307746721765825,0.7692307692307693,0.32891475450000934,0.004167917643139581,9,15,6,9,0,0.07692307692307693
234,253,79.55974842767296,318,17,294,6,1,0.05345911949685535,0.6940104870206438,0.6389114824645252,0.5059631609293872,0.39899914094753464,1.1219004475033147,4.056603773584905,10.0,0.39543335545018476,0.5839871170200385,0.3894389495501347,0.75,0.40050676069124824,0.0022932704830566967,10,8,3,3,0,0.0
235,252,79.24528301886792,318,13,282,16,7,0.040880503144654086,0.6969695837791486,0.6395375457282964,0.5066830224969917,0.40150482405552146,1.1271007234965458,4.056603773584905,10.0,0.39612757329210213,0.5954992640258647,0.39995239898663343,0.6666666666666666,0.3866003820678483,0.005715706865250223,10,10,9,7,0,0.027777777777777776
236,253,79.55974842767296,318,15,293,8,2,0.04716981132075472,0.6923797384850907,0.6364524018683243,0.5068404981220346,0.4034911570825299,1.1315333730481982,4.056603773584905,10.0,0.3958642501498386,0.585075079556026,0.39157790455053365,0.68,0.396684388588528,-0.0011881156431459367,8,9,3,5,0,0.04
237,259,81.44654088050315,318,10,297,8,3,0.031446540880503145,0.6925927909591163,0.6346566129526822,0.5070594371339844,0.4010547359347148,1.1273656248030697,4.056603773584905,10.0,0.398079454431133,0.5646342913641509,0.3926953965207286,0.6190476190476191,0.4103519315729254,-0.004312658659120985,4,9,3,5,0,0.0
238,265,83.33333333333333,318,11,298,8,1,0.03459119496855346,0.6983124081954929,0.6401869047998219,0.5075072419202461,0.397590386128897,1.1143830456264892,4.056603773584905,10.0,0.40050232948375863,0.5537879371543702,0.3874856944270277,0.7,0.4224149116548487,0.001224787946230592,6,6,4,4,0,0.0
239,266,83.64779874213836,318,12,294,8,4,0.03773584905660377,0.7040896095002046,0.6438827784110608,0.5083586979712007,0.39612668432807807,1.1123151681231562,4.056603773584905,10.0,0.40444202596320955,0.5719351102555126,0.38557055287572944,0.625,0.4162821323911454,0.0025534849701634166,6,10,4,4,0,0.0
240,271,85.22012578616352,318,10,302,6,0,0.031446540880503145,0.700407175562745,0.6417611666983906,0.5087895973176384,0.39710359350548097,1.1387311390755732,4.056603773584905,10.0,0.4020822026866715,0.5747372405453097,0.377564451081962,0.6875,0.3890941434517369,0.009285258523787913,5,5,3,3,0,0.0
241,276,86.79245283018868,318,7,298,10,3,0.0220125786163522,0.699426841625715,0.6412716879004102,0.5092089777065446,0.39950511447271153,1.119484063082162,4.056603773584905,10.0,0.4006723397931433,0.5760037851847425,0.3933955212802068,0.65,0.40003382648296437,-0.0016404210899301878,7,3,5,5,0,0.0
242,272,85.53459119496856,318,16,296,4,2,0.050314465408805034,0.7012649769488954,0.6434087699822898,0.5097155823351168,0.3995394213512831,1.1162861448087231,4.056603773584905,10.0,0.40177117194743084,0.5526620044088824,0.39663881367414483,0.6818181818181818,0.42805336427826024,0.0005756686318673875,7,11,1,3,0,0.0
243,272,85.53459119496856,318,12,288,14,4,0.03773584905660377,0.7073758282972697,0.6469844991078536,0.5106683004009338,0.40218251621013534,1.1130864063005252,4.056603773584905,10.0,0.40131183019337846,0.5924414183040005,0.3914353125338656,0.6666666666666666,0.37844653077998913,0.0002583723950437729,7,9,3,11,0,0.03333333333333333
244,267,83.9622641509434,318,16,298,2,2,0.050314465408805034,0.7031457863915298,0.6425909987924553,0.5110737691240762,0.4056492229663943,1.1215715839609266,4.056603773584905,10.0,0.399098835770229,0.643403990178251,0.3917370192733483,0.85,0.34746659913560124,-4.245613798291998e-06,5,13,1,1,0,0.05
245,265,83.33333333333333,318,11,299,7,1,0.03459119496855346,0.7054619527764052,0.6430195921056234,0.5115014964544229,0.4051924388382178,1.1247429224883554,4.056603773584905,10.0,0.40123413787178586,0.6076784550984312,0.39663470380701754,0.7368421052631579,0.3820576927376238,-0.0021885531142046993,7,5,3,4,0,0.0
246,262,82.38993710691824,318,9,301,8,0,0.02830188679245283,0.7062751475714438,0.6428525291581199,0.5118305140130701,0.4005371759591366,1.1206788517681552,4.056603773584905,10.0,0.40365401642187826,0.5795378616874022,0.3930660379672216,0.6470588235294118,0.4034051723628753,-0.0002571274316432497,5,4,6,2,0,0.0
247,266,83.64779874213836,318,9,301,8,0,0.02830188679245283,0.7054138688858159,0.6435213271775385,0.5120578591533247,0.3999317220044521,1.101097362932379,4.056603773584905,10.0,0.4017766384687069,0.5782442278248191,0.3930982122605955,0.5882352941176471,0.407090979749045,-0.002689962441456122,5,4,2,6,0,0.058823529411764705
248,269,84.59119496855345,318,12,296,9,1,0.03773584905660377,0.7020220158047733,0.6407811619760508,0.51212202969939,0.4005631475087404,1.090941161804032,4.056603773584905,10.0,0.3999511316326272,0.5797911570968404,0.39405158395371287,0.7272727272727273,0.40199574469790866,0.000733095232449198,5,8,3,6,0,0.0
249,273,85.84905660377359,318,12,299,6,1,0.03773584905660377,0.6991466991302838,0.6385767919882879,0.5119680957301851,0.39959130652976566,1.09933243342586,4.056603773584905,10.0,0.3996639365243002,0.6194289087907011,0.39517920037013154,0.8421052631578947,0.36963000891334047,0.0028670075627341965,4,9,2,4,0,0.15789473684210525
250,275,86.47798742138365,318,12,300,6,0,0.03773584905660377,0.7008738970169719,0.6406761771092782,0.5119713627588464,0.39958879129403896,1.1161872026533375,4.056603773584905,10.0,0.40188353462309023,0.5730258214244947,0.3939313372233527,0.6666666666666666,0.4174665267423667,0.00020375829620719984,5,7,3,3,0,0.0
251,274,86.16352201257861,318,9,303,5,1,0.02830188679245283,0.6967712588621182,0.6345775518664402,0.5117346050457172,0.4034895332089183,1.1233433864959317,4.056603773584905,10.0,0.399481871303736,0.6165543568605656,0.39792455542433275,0.7333333333333333,0.36101174769164646,-0.0017665735749879564,6,4,0,5,0,0.0
252,272,85.53459119496856,318,12,300,5,1,0.03773584905660377,0.7003960862246648,0.6368921414722726,0.5115772477053651,0.40343608496604927,1.142556448503132,4.056603773584905,10.0,0.3998957244825936,0.5864670889695061,0.39435404357856546,0.7222222222222222,0.39522479179076847,-0.0013176461899439967,3,10,3,2,0,0.0
253,272,85.53459119496856,318,12,299,7,0,0.03773584905660377,0.6966792494728618,0.6332408365858173,0.511100410074168,0.4017487802489134,1.1372081071769844,4.056603773584905,10.0,0.40011789543329424,0.5519925523989743,0.3936054535032658,0.5789473684210527,0.4344890565759392,-0.0003431383008552166,5,7,1,6,0,0.0
254,276,86.79245283018868,318,3,306,9,0,0.009433962264150943,0.6962009841886087,0.6323256031606157,0.5106332981190601,0.39940498295658267,1.1325014389206298,4.056603773584905,10.0,0.4017773503164006,0.597376612700678,0.39247058861164436,0.75,0.3882833678368587,-0.00237198131718745,3,0,2,7,0,0.08333333333333333
255,276,86.79245283018868,318,11,299,8,0,0.03459119496855346,0.6998797111103233,0.6369738276391113,0.5104450158710117,0.3954810654509349,1.1260014525871715,4.056603773584905,10.0,0.40155976576197405,0.5555525604481364,0.3835318241090093,0.631578947368421,0.41896072158519443,0.00460484860997628,1,10,3,5,0,0.0
256,276,86.79245283018868,318,11,300,7,0,0.03459119496855346,0.7029791671117166,0.642398832744464,0.5105933518593898,0.39404988760283993,1.1269267897431778,4.056603773584905,10.0,0.4020992628464142,0.5633528767685143,0.3883843818451765,0.6666666666666666,0.4155472256562337,-0.003574346082398617,3,8,5,2,0,0.0
257,279,87.73584905660377,318,8,296,12,2,0.025157232704402517,0.7039797611539789,0.6434633013489511,0.5110264958760624,0.39638534499256456,1.1254396680165404,4.056603773584905,10.0,0.40196911223097054,0.5842156672975626,0.3933813851417154,0.6363636363636364,0.3963153769693721,-0.0013679461372791664,5,5,6,6,0,0.045454545454545456
258,275,86.47798742138365,318,15,289,11,3,0.04716981132075472,0.7040994557239625,0.643895763482162,0.5114163864451191,0.39507905165038276,1.1422664568634806,4.056603773584905,10.0,0.40313430824688257,0.5758924398615988,0.3904696300294206,0.7241379310344828,0.4074097183732407,0.003722463102178211,8,10,6,5,0,0.0
259,273,85.84905660377359,318,11,295,12,0,0.03459119496855346,0.7058525211252533,0.6444076714042337,0.5119234221674481,0.39262361270039475,1.1215654423582242,4.056603773584905,10.0,0.40369901291781796,0.5448214310520157,0.3908804423522388,0.6086956521739131,0.4245842342109515,-0.004719825192586414,6,5,7,5,0,0.0
260,275,86.47798742138365,318,12,293,11,2,0.03773584905660377,0.7039797869140698,0.64386029703981,0.5121730888925071,0.39069349690236765,1.1218439100794018,4.056603773584905,10.0,0.404233499985172,0.5629599465557087,0.38710442623189883,0.68,0.40339193209568835,0.00016346557693960596,6,8,5,6,0,0.0
261,276,86.79245283018868,318,7,298,12,1,0.0220125786163522,0.7047266720265807,0.6440889994033683,0.5124986191309613,0.38718415348410296,1.1118091622887705,4.056603773584905,10.0,0.4049324020281013,0.5386960865433287,0.38492461899897423,0.6,0.44229403480215057,-0.0012418575253486483,2,6,5,7,0,0.0
262,269,84.59119496855345,318,14,294,10,0,0.0440251572327044,0.7023289604568957,0.6425147595507056,0.5126187802847616,0.3892013028785508,1.1164174107748535,4.056603773584905,10.0,0.4039763633512399,0.5585069982612945,0.390330909507383,0.625,0.4180792719527435,-0.0008479140558164013,6,8,5,5,0,0.0
263,270,84.90566037735849,318,12,287,10,9,0.03773584905660377,0.7020482809272528,0.6418633588614078,0.512739127085244,0.39242865671817806,1.1178204786616217,4.056603773584905,10.0,0.40381331888488226,0.5957150592056053,0.39704425594774173,0.7419354838709677,0.38356105442169913,0.008530739755085568,7,14,6,4,0,0.03225806451612903
264,268,84.27672955974843,318,12,300,3,3,0.03773584905660377,0.6987062047704526,0.6391920919152414,0.5125764354914927,0.3944571253608018,1.1247226394554728,4.056603773584905,10.0,0.4034119363024977,0.5765589043658293,0.39902165821070634,0.7777777777777778,0.41355138931281055,0.0108312782370697,3,12,1,2,0,0.0
265,271,85.22012578616352,318,11,297,8,2,0.03459119496855346,0.6944690104066239,0.6339486547890403,0.5121784581862981,0.3896027799635112,1.1176711616857948,4.056603773584905,10.0,0.4016659397749529,0.6138712997769231,0.39211436406650163,0.7619047619047619,0.3715165998697984,0.0006383178049640128,4,9,1,7,0,0.09523809523809523
266,271,85.22012578616352,318,10,301,7,0,0.031446540880503145,0.6943760509317292,0.6346756416599834,0.511674726775313,0.39271198334808805,1.1156998269090594,4.056603773584905,10.0,0.40150843144444903,0.5681183585442205,0.38995783361337877,0.6470588235294118,0.3982746275273298,-0.00420421406752343,4,6,2,5,0,0.058823529411764705
267,277,87.10691823899371,318,11,298,7,2,0.03459119496855346,0.6986725026333498,0.6383436159688263,0.5116168567091015,0.3879530924354144,1.1049697000389418,4.056603773584905,10.0,0.4018859784126767,0.6085302092490426,0.38838624105793473,0.65,0.3722527371777977,0.0008199771295060082,4,9,2,5,0,0.05
268,279,87.73584905660377,318,8,295,13,2,0.025157232704402517,0.6984715227551826,0.6398481644554039,0.5115087958091714,0.3850310835391874,1.089408168712587,4.056603773584905,10.0,0.4031778779663491,0.5429019535019579,0.3923895769689475,0.6521739130434783,0.41933245772799077,-0.00031467559554665766,4,6,5,8,0,0.0
269,277,87.10691823899371,318,12,291,13,2,0.03773584905660377,0.6987899557943728,0.6405258212393423,0.5115612231863873,0.3790514531269772,1.0840448790873713,4.056603773584905,10.0,0.4056510150099937,0.57728970138215,0.3942709912952118,0.5925925925925926,0.39953975922563095,-0.0019300517460091233,3,11,6,7,0,0.0
270,274,86.16352201257861,318,12,296,9,1,0.03773584905660377,0.697307362303242,0.6410545195448298,0.511546232019155,0.3794497521650147,1.093185437403978,4.056603773584905,10.0,0.40395421445931423,0.5767126525177441,0.3934296919239367,0.6363636363636364,0.4044339104321683,-0.0034489268318032753,6,7,4,5,0,0.0
271,279,87.73584905660377,318,12,287,11,8,0.03773584905660377,0.6998656672043622,0.6395096815404366,0.5118469710928936,0.3809247918961939,1.0745836182806001,4.056603773584905,10.0,0.4056115727079386,0.6351558983599593,0.4004699417826949,0.8064516129032258,0.3337151826007753,0.0013004575210431454,10,10,6,5,0,0.0967741935483871
272,275,86.47798742138365,318,12,297,8,1,0.03773584905660377,0.7000073326977629,0.6394075234815735,0.5118471656733952,0.3813870496676871,1.0809263953541675,4.056603773584905,10.0,0.40485162132432007,0.5984885241136491,0.38657404627879477,0.7619047619047619,0.37999109848432483,-0.0006828914203274418,6,7,5,3,0,0.047619047619047616
273,273,85.84905660377359,318,9,298,11,0,0.02830188679245283,0.7014413725564742,0.6409871757483064,0.5118999516145835,0.37757864739633784,1.0790365887627595,4.056603773584905,10.0,0.4070288273973912,0.528263945234157,0.38103670300530146,0.5,0.43632694434186714,-0.003753645512775911,4,5,1,10,0,0.0
274,274,86.16352201257861,318,11,299,7,1,0.03459119496855346,0.7007991714223013,0.6401130275745053,0.5119572903265727,0.3805330631626158,1.073635750278613,4.056603773584905,10.0,0.4060851461020796,0.5536245122097794,0.3842581233960892,0.5789473684210527,0.4034325922598651,0.0012781773153876753,3,9,3,4,0,0.0
275,274,86.16352201257861,318,11,300,7,0,0.03459119496855346,0.7050214171684468,0.6440871050945198,0.5122550480224382,0.37117665094662194,1.0767312182438955,4.056603773584905,10.0,0.40861068261443667,0.57397972737831,0.38846561667036955,0.7777777777777778,0.3998672746506351,-0.0031570644886913415,4,7,2,5,0,0.0
276,274,86.16352201257861,318,9,298,10,1,0.02830188679245283,0.7044551009987455,0.6437156839270557,0.5125353236618874,0.37585772136488954,1.0791417063690099,4.056603773584905,10.0,0.40722170381346046,0.5561297468598122,0.37870427906380344,0.75,0.414648474959595,-0.001814786837718755,4,6,4,6,0,0.0
277,277,87.10691823899371,318,10,298,8,2,0.031446540880503145,0.7084728044275435,0.647838234591184,0.513086984466747,0.37925556564501817,1.072268545078937,4.056603773584905,10.0,0.40644865692148735,0.5633499046945861,0.37185041320782536,0.7,0.40814595756507976,-0.002061947173830428,6,6,2,6,0,0.0
278,276,86.79245283018868,318,8,300,9,1,0.025157232704402517,0.7090717618808097,0.6486865935729007,0.513615990486266,0.37503755581735976,1.0653280951689916,4.056603773584905,10.0,0.40960039351005095,0.5417643044888747,0.37455908641785457,0.5,0.43487869898799203,-0.0011730578837110847,5,4,6,3,0,0.05555555555555555
279,278,87.42138364779875,318,9,295,13,1,0.02830188679245283,0.7029066311027327,0.6420573939059411,0.5137306085552876,0.3799213961976525,1.0621702364056667,4.056603773584905,10.0,0.40764997315672225,0.5444313589833205,0.3825555329852577,0.6521739130434783,0.43067082899701736,0.0020769286697764357,3,7,3,10,0,0.0
280,282,88.67924528301887,318,9,303,6,0,0.02830188679245283,0.6974192619858706,0.6364413366596253,0.5133612927710388,0.3848213298322295,1.0719301130686292,4.056603773584905,10.0,0.40538481773175516,0.5583761731590088,0.39519874863335536,0.7333333333333333,0.4300942005122253,-0.002142062841437901,3,6,2,4,0,0.0
281,284,89.30817610062893,318,6,301,11,0,0.018867924528301886,0.6941032660583094,0.6347391278913759,0.5127148706424814,0.3832338436618864,1.0893278693245245,4.056603773584905,10.0,0.4033308178489723,0.5822455160701621,0.39161229250180785,0.7058823529411765,0.40395589545157756,0.0025671725664953146,3,3,5,6,0,0.0
282,283,88.99371069182389,318,10,298,8,2,0.031446540880503145,0.695728626753696,0.6361326433434706,0.5123270952539378,0.3857928744841135,1.0752915066297506,4.056603773584905,10.0,0.40326332767186934,0.5321586429907429,0.3842733615948405,0.6,0.4338494378017551,3.15930016109349e-05,3,9,2,6,0,0.0
283,276,86.79245283018868,318,14,297,7,0,0.0440251572327044,0.6983162152401752,0.640617041492531,0.5121771983190776,0.38458480518245897,1.0721509239539058,4.056603773584905,10.0,0.4031869443951135,0.5689281894909894,0.3781848848610503,0.6190476190476191,0.3872895926153463,-0.00120416906730445,5,9,1,6,0,0.047619047619047616
284,274,86.16352201257861,318,14,291,9,4,0.0440251572327044,0.699131921968245,0.6409284323775998,0.5121319373850168,0.38531716245828185,1.0731337841463389,4.056603773584905,10.0,0.4031823164621924,0.578931612642347,0.38601262341722076,0.6666666666666666,0.397652294856955,0.004424050769625477,5,13,1,8,0,0.0
285,266,83.64779874213836,318,16,291,8,3,0.050314465408805034,0.7025368424179105,0.645284598996027,0.512299830624858,0.38835331618345387,1.0960038354017065,4.056603773584905,10.0,0.4041161031965872,0.5989450188212745,0.3890377393394492,0.7777777777777778,0.37201560783289583,-0.0006882117778189829,7,12,2,6,0,0.037037037037037035
286,267,83.9622641509434,318,5,304,8,1,0.015723270440251572,0.7032621173831756,0.6455195226547571,0.5127543508607603,0.3915746053461538,1.0995627479633274,4.056603773584905,10.0,0.4049308369304472,0.6191069106272555,0.3881588900915216,0.8571428571428571,0.3662296984188375,0.004537510918531158,3,3,4,4,0,0.07142857142857142
287,268,84.27672955974843,318,11,295,10,2,0.03459119496855346,0.7044761667643756,0.6482472545329131,0.5132066397397199,0.3921144394559879,1.0977362519774252,4.056603773584905,10.0,0.4056402130371719,0.5538142152892264,0.38322795543483995,0.6521739130434783,0.40918567436565295,0.00023888335782564906,5,8,2,8,0,0.043478260869565216
288,273,85.84905660377359,318,8,301,8,1,0.025157232704402517,0.7041309938850477,0.6481906000239925,0.5137062082415714,0.38890887680934594,1.090653349889955,4.056603773584905,10.0,0.4075628292179787,0.5759777910094763,0.393061112406255,0.8235294117647058,0.41956593913514495,-0.0008153412524619391,4,5,3,5,0,0.058823529411764705
289,276,86.79245283018868,318,8,296,11,3,0.025157232704402517,0.7064444389548099,0.6499773629346844,0.5143436169977711,0.3878753643043392,1.0772027063537137,4.056603773584905,10.0,0.40749195927051884,0.5877590955065709,0.39117055247212096,0.7727272727272727,0.395985162639626,0.003933713093228098,5,6,6,5,0,0.0
290,280,88.0503144654088,318,13,298,7,0,0.040880503144654086,0.708665751518506,0.6508873192690429,0.5150387302961118,0.38964112449047994,1.07894414336064,4.056603773584905,10.0,0.4095149336823254,0.6172580706504809,0.3826294326599744,0.85,0.3700387981687987,-0.004858811123892667,5,8,3,4,0,0.0
291,276,86.79245283018868,318,12,299,7,0,0.03773584905660377,0.7116462458347881,0.6544190884825608,0.515811704464366,0.38052345160229956,1.0694323683860296,4.056603773584905,10.0,0.41299736552624355,0.5857218409821308,0.38884569469625885,0.7368421052631579,0.37359491543041884,0.0031390227856333743,4,8,5,2,0,0.0
