run_id,theta,risk_aversion,discount_factor,rationality,vision_radius,pct_satisfied,movement_success_rate,mean_rent
171,1.648381421342492,0.7579756520688534,0.38497175835072994,3.013918592594564,9,93.27731092436974,0.01680672268907563,0.617733716253973
172,1.648381421342492,0.7579756520688534,0.3067839751020074,2.554912708699703,9,80.53097345132744,0.061946902654867256,0.5788273273241784
173,1.648381421342492,0.7579756520688534,0.3067839751020074,3.013918592594564,6,88.03418803418803,0.02564102564102564,0.6330664874688392
174,1.648381421342492,0.7704811468720436,0.38497175835072994,2.554912708699703,6,80.70175438596492,0.043859649122807015,0.6038470927529201
175,0.8788474276661873,0.7579756520688534,0.38497175835072994,2.554912708699703,6,85.96491228070175,0.03508771929824561,0.6193944081076453
176,0.8788474276661873,0.7704811468720436,0.3067839751020074,2.554912708699703,6,88.79310344827586,0.017241379310344827,0.6336403136175798
177,0.8788474276661873,0.7704811468720436,0.38497175835072994,3.013918592594564,6,86.95652173913044,0.034782608695652174,0.6107829909020611
178,0.8788474276661873,0.7704811468720436,0.38497175835072994,2.554912708699703,9,85.34482758620689,0.034482758620689655,0.6514144128435788
179,0.8788474276661873,0.7704811468720436,0.38497175835072994,2.554912708699703,6,87.71929824561404,0.043859649122807015,0.6364812843438156
180,0.6778001897037029,0.0634035661816597,0.8874245127663016,9.270096411928535,2,89.28571428571429,0.026785714285714284,0.6608902869583241
181,1.112013854086399,0.0634035661816597,0.8874245127663016,9.270096411928535,2,84.34782608695652,0.05217391304347826,0.6317706417711331
182,0.6778001897037029,0.074746635556221,0.8874245127663016,9.270096411928535,2,87.61061946902655,0.035398230088495575,0.5761928762780867
183,0.6778001897037029,0.0634035661816597,0.9354854989796877,9.270096411928535,2,90.43478260869566,0.008695652173913044,0.5972486436106047
184,0.6778001897037029,0.0634035661816597,0.8874245127663016,7.948890978470445,2,89.56521739130434,0.043478260869565216,0.5981750954237607
185,0.6778001897037029,0.0634035661816597,0.8874245127663016,9.270096411928535,4,87.71929824561404,0.03508771929824561,0.5867947177253244
186,0.6778001897037029,0.074746635556221,0.9354854989796877,7.948890978470445,4,81.57894736842105,0.043859649122807015,0.6093791082745171
